,1,2,3,4,5,6,7
2001,,,,,,1133927349.0,
2002,,,,,,,870099734.0
2003,,,,,,152738072.0,
2004,,,,,,41094380.0,
2005,,,,,,22877719.0,
2006,,,,,,419868822.0,
2007,,,,,,293805713.0,
2008,,,,,,,27679882.0
2009,,,,,,384417209.0,
2010,,,,,,6138508243.0,
2011,,,,,,,419868822.0
2012,,,,,,88445108.0,
2013,,,,,,1781951051.0,
2014,,,,,,27679882.0,
2015,,,,,,,13026630.0
2016,,,,,,,1002261700.0
2017,,,,,,,374082480.0
2018,,,,,,,670467453.0
2019,,,,,,,517970677.0
2020,,,,,,,1367467.0
2021,12041998.0,,,,,,
2022,,,,,,24063881.0,
2023,,,,,,,1439331.0
2024,,,,,,12001553748.0,
2025,,,,,,1866779352.0,
2026,,,,,,,11327291.0
2027,286983734.0,,,,,,
2028,,,,,,,10726433.0
2029,,,,,,,1000819753.0
2030,,,,,,,1440550484.0
2031,,,,,,,96152160.0
2032,94994207.0,,,,,,
2033,11267086932.0,,,,,,
2034,,,,,,,615807790.0
2035,,,,,,,230923751.0
2036,,,,,,,44135168.0
2037,,,,,,,376823184.0
2038,,,,,,,794511882.0
2039,,,,,,,526153146.0
2040,327281959.0,,,,,,
2041,455019602.0,,,,,,
2042,48763546695.0,,,,,,
2043,144498695.0,,,,,,
2044,,,,,,278935471.0,
2045,,,,,,,106558475.0
2046,,,,,,752702336.0,
2047,257878895.0,,,,,,
2048,695935775.0,,,,,,
2049,6731582971.0,,,,,,
2050,40374416.0,,,,,,
2051,,,,,,2276744.0,
2052,1038242.0,,,,,,
2053,,,,,,,334034493.0
2054,1208830409.0,,,,,,
2055,2844666126.0,,,,,,
2056,,,,,,,81264193.0
2057,,,,,,,120715367.0
2058,,,,,,,9250026059.0
2059,,,,,,,11429984.0
2060,,,,,,89745935.0,
2061,,,,,,,191158602.0
2062,,,,,,,89009439.0
2063,,,,,,,683460713.0
2064,,,,,,,1345968711.0
2065,,,,,,1039987585.0,
2066,,,,,,,1340461683.0
2067,,,,,,372923404.0,
2068,,,,,,,29996285.0
2069,,,,,,1391410546.0,
2070,,,,,,465461.0,
2071,,,,,,222714507.0,
2072,,,,,,,21221169.0
2073,,,,,,,310979129.0
2074,,,,,,,89745935.0
2075,,,,,,,436875635.0
2076,,,,,,,222714507.0
2077,,,,,,,102011349.0
2078,,,,,,436875635.0,
2079,,,,,,1340461683.0,
2080,,,,,,,22745564.0
2081,,,,,,11429984.0,
2082,,,,,,,51643128.0
2083,,,,,,19318369.0,
2084,182364411.0,,,,,,
2085,309191877.0,,,,,,
2086,2000000000.0,,,,,,
2087,150402925.0,,,,,,
2088,,,,,,,77152472.0
2089,,,,,,,73980541.0
2090,,,,,,2278493367.0,
2091,,,,,,306401749.0,
2092,,,,,,27980434.0,
2093,,,,,,,157705865.0
2094,,,,,,1522676725.0,
2095,,,,,,,41653248689.0
2096,,,,,,53636331.0,
2097,,,,,,,53636331.0
2098,,,,,,12587037.0,
2099,,,,,,73122857.0,
2100,,,,,,110315668.0,
2101,,,,,,,55963301.0
2102,,,,,,,210610646.0
2103,,,,,,,2129421917.0
2104,,,,,,147868166.0,
2105,,,,,,129024295.0,
2106,,,,,,,27000000.0
2107,,,,,,,29511.0
2108,,,,,,,3080190445.0
2109,,,,,,1663301803.0,
2110,,,,,,81933033.0,
2111,,,,,,,54739030.0
2112,,,,,,24672278836.0,
2113,,,,,,3321105119.0,
2114,,,,,,225375239.0,
2115,,,,,,3984709158.0,
2116,,,,,,,33504672.0
2117,,,,,,109817925.0,
2118,,,,,,,337158570.0
2119,,,,,,127063579827.0,
2120,,,,,,,428105414.0
2121,,,,,,,305495528.0
2122,,,,,,623967663.0,
2123,,,,,,55766.0,
2124,,,,,,376823184.0,
2125,,,,,,1500000000000.0,
2126,,,,,,,40668030023.0
2127,,,,,,,451145124.0
2128,,,,,,,5083429241.0
2129,,,,,,,102571541.0
2130,,,,,,,22759195106.0
2131,5714084382.0,,,,,,
2132,16100749.0,,,,,,
2133,29583697.0,,,,,,
2134,266949672.0,,,,,,
2135,2903590.0,,,,,,
2136,3764640176.0,,,,,,
2137,244221663074.0,,,,,,
2138,217283664.0,,,,,,
2139,40788087.0,,,,,,
2140,119818253.0,,,,,,
2141,818780867.0,,,,,,
2142,1004708327.0,,,,,,
2143,271967683.0,,,,,,
2144,149591857.0,,,,,,
2145,325516457.0,,,,,,
2146,26024800.0,,,,,,
2147,1730771640.0,,,,,,
2148,700009629.0,,,,,,
2149,807324983.0,,,,,,
2150,4953443.0,,,,,,
2151,3054184104.0,,,,,,
2152,36226354249.0,,,,,,
2153,3553699982.0,,,,,,
2154,14138017182.0,,,,,,
2155,440748127.0,,,,,,
2156,359463851.0,,,,,,
2157,31897961.0,,,,,,
2158,,,,,,5285176690.0,
2159,,,,,,39912786.0,
2160,,,,,,,5285176690.0
2161,,,,,,540165145.0,
2162,,,,,,,3714723.0
2163,,,,,,210613009.0,
2164,,,,,,,4271433.0
2165,,,,,,,22092348.0
2166,,,,,,,2029005.0
2167,,,,,,,11300000000.0
2168,,,,,,,23827731.0
2169,,,,,,,105096688.0
2170,38190591.0,,,,,,
2171,,,,,,1037585500.0,
2172,,,,,,,1037585500.0
2173,,,,,,,192551217.0
2174,,,,,,,103289543.0
2175,,,,,,,27111.0
2176,,,,,,102830342.0,
2177,474658075.0,,,,,,
2178,216766558.0,,,,,,
2179,118243943.0,,,,,,
2180,4000835971.0,,,,,,
2181,302036477.0,,,,,,
2182,2440549429.0,,,,,,
2183,215443564.0,,,,,,
2184,33091638.0,,,,,,
2185,1064602995.0,,,,,,
2186,251571996.0,,,,,,
2187,5542086.0,,,,,,
2188,44211019.0,,,,,,
2189,232386114.0,,,,,,
2190,11117118.0,,,,,,
2191,29228519.0,,,,,,
2192,1241594381.0,,,,,,
2193,98214920.0,,,,,,
2194,9705781990.0,,,,,,
2195,411285477.0,,,,,,
2196,29579920.0,,,,,,
2197,18496178.0,,,,,,
2198,1303377532.0,,,,,,
2199,90162984.0,,,,,,
2200,604525303.0,,,,,,
2201,603485742.0,,,,,,
2202,6700309.0,,,,,,
2203,73103289.0,,,,,,
2204,406488408.0,,,,,,
2205,2282123620.0,,,,,,
2206,298227732.0,,,,,,
2207,14941162.0,,,,,,
2208,441192456.0,,,,,,
2209,4679469834.0,,,,,,
2210,999706429.0,,,,,,
2211,1002383749.0,,,,,,
2212,2082152788.0,,,,,,
2213,50194329.0,,,,,,
2214,84783693.0,,,,,,
2215,27692140.0,,,,,,
2216,853697670.0,,,,,,
2217,55249662.0,,,,,,
2218,250646473.0,,,,,,
2219,78661601.0,,,,,,
2220,130444537677.0,,,,,,
2221,814275980.0,,,,,,
2222,1388705836.0,,,,,,
2223,15000000000000.0,,,,,,
2224,17828365.0,,,,,,
2225,107838572.0,,,,,,
2226,150987107.0,,,,,,
2227,32623534.0,,,,,,
2228,111390055.0,,,,,,
2229,1754043569.0,,,,,,
2230,5231763531.0,,,,,,
2231,9946704692.0,,,,,,
2232,19688052.0,,,,,,
2233,3585882.0,,,,,,
2234,2168778992.0,,,,,,
2235,11684900979.0,,,,,,
2236,1555544908.0,,,,,,
2237,117576046.0,,,,,,
2238,23935154.0,,,,,,
2239,723496408.0,,,,,,
2240,260409044.0,,,,,,
2241,2964319482.0,,,,,,
2242,8203388278.0,,,,,,
2243,78549961.0,,,,,,
2244,5972044845.0,,,,,,
2245,4295602.0,,,,,,
2246,571673253.0,,,,,,
2247,12090699.0,,,,,,
2248,9746788416.0,,,,,,
2249,993652034642.0,,,,,,
2250,423508994.0,,,,,,
2251,150976340.0,,,,,,
2252,2116618363.0,,,,,,
2253,1012210580.0,,,,,,
2254,2773315984.0,,,,,,
2255,1207125102.0,,,,,,
2256,65158220.0,,,,,,
2257,61159082.0,,,,,,
2258,817973647.0,,,,,,
2259,2000007664.0,,,,,,
2260,10010801448.0,,,,,,
2261,65818279.0,,,,,,
2262,1286133780.0,,,,,,
2263,32521027.0,,,,,,
2264,230344844.0,,,,,,
2265,28012516.0,,,,,,
2266,200193420.0,,,,,,
2267,86169508.0,,,,,,
2268,1394630537502.0,,,,,,
2269,2759550634.0,,,,,,
2270,23053631.0,,,,,,
2271,22306159987.0,,,,,,
2272,,,,,,,168299982.0
2273,,,,,,,237525029.0
2274,,,,,,,1464944518.0
2275,,,,,,,48348773.0
2276,,,,,,,4792833.0
2277,,,,,,,162897600.0
2278,,,,,,,212351279.0
2279,,,,,,2128958148.0,
2280,,,,,,167498198.0,
2281,6149379471.0,,,,,,
2282,473963375.0,,,,,,
2283,60919335.0,,,,,,
2284,,,,,,,151108546.0
2285,,,,,,98998932.0,
2286,22565489.0,,,,,,
2287,,,,,,,40497489.0
2288,,,,,,,11427510377.0
2289,,,,,,,6335871746.0
2290,290294692.0,,,,,,
2291,,,,,,71670184030.0,
2292,,,,,,,53771393.0
2293,,,,,,,31005246.0
2294,,,,,,,29584579.0
2295,,,,,,881716.0,
2296,,,,,,3108081899.0,
2297,,,,,,,225078253.0
2298,,,,,,,12614278.0
2299,,,,,,,4379761951.0
2300,,,,,,275688424.0,
2301,,,,,,,103368199827.0
2302,,,,,,2313423236.0,
2303,,,,,,,1508321105.0
2304,,,,,,,193183131.0
2305,347327159.0,,,,,,
2306,443782175.0,,,,,,
2307,2651598.0,,,,,,
2308,,,,,,3050688282.0,
2309,,,,,,44135168.0,
2310,,,,,,,6151245.0
2311,,,,,,3609534617.0,
2312,,,9584115780.0,,,,
2313,,,,,,,123987426.0
2314,,,,,,,260431448.0
2315,,,,,,1192973057.0,
2316,,,,,,102606746926.0,
2317,,,,,,,76118819.0
2318,,,,,,,2526019.0
2319,,,,,,,8089712827.0
2320,,,,,,,102830342.0
2321,55807696.0,,,,,,
2322,516798109.0,,,,,,
2323,,1290915012.0,,,,,
2324,,,447530499.0,,,,
2325,8071221841.0,,,,,,
2326,723065458.0,,,,,,
2327,87851735.0,,,,,,
2328,635155506.0,,,,,,
2329,1762172630.0,,,,,,
2330,71659687.0,,,,,,
2331,148854497.0,,,,,,
2332,19640663027.0,,,,,,
2333,10162645.0,,,,,,
2334,5292283560.0,,,,,,
2335,360682691.0,,,,,,
2336,4757040.0,,,,,,
2337,362996387.0,,,,,,
2338,283307789.0,,,,,,
2339,532743999.0,,,,,,
2340,99326539.0,,,,,,
2341,95756429.0,,,,,,
2342,1750267142.0,,,,,,
2343,227758242.0,,,,,,
2344,546249374.0,,,,,,
2345,76076723.0,,,,,,
2346,595845651.0,,,,,,
2347,1494340961.0,,,,,,
2348,274616269.0,,,,,,
2349,74403185.0,,,,,,
2350,422069995.0,,,,,,
2351,596637646.0,,,,,,
2352,1315768637.0,,,,,,
2353,248958588.0,,,,,,
2354,1101585302.0,,,,,,
2355,183567300.0,,,,,,
2356,2691091718.0,,,,,,
2357,596208691.0,,,,,,
2358,2051715950.0,,,,,,
2359,,,,,,1867062515.0,
2360,,,,,,699308405.0,
2361,,,,,,,1557739903.0
2362,,,,,,,87450660.0
2363,,,,,,,1867062515.0
2364,,,,,,801683284.0,
2365,,,,,,1360794546.0,
2366,,,,,,37191986.0,
2367,,,,,,,1148447937.0
2368,,,,,,144076063.0,
2369,,,,,,215141906266.0,
2370,,,,,,,7632676310.0
2371,,,,,,330047199948.0,
2372,,,,,,,3028594299.0
2373,3192815475.0,,,,,,
2374,,,,,,,11135169.0
2375,93775004.0,,,,,,
2376,7896946.0,,,,,,
2377,1027288985.0,,,,,,
2378,30777793963.0,,,,,,
2379,197692016.0,,,,,,
2380,9044277.0,,,,,,
2381,786183412.0,,,,,,
2382,716333418.0,,,,,,
2383,,,,,,,112336654.0
2384,1372507962.0,,,,,,
2385,,,,,,,292665301.0
2386,,,,,,,57074829.0
2387,26215346.0,,,,,,
2388,479739214.0,,,,,,
2389,11033583371.0,,,,,,
2390,1298383963.0,,,,,,
2391,3119526.0,,,,,,
2392,544952911.0,,,,,,
2393,2117074097.0,,,,,,
2394,40585063731.0,,,,,,
2395,47805853.0,,,,,,
2396,49618165.0,,,,,,
2397,9231299.0,,,,,,
2398,4872329418.0,,,,,,
2399,212996705.0,,,,,,
2400,20013475.0,,,,,,
2401,,,,,,149135007.0,
2402,,,,,,4533417508.0,
2403,,,,,,558325743.0,
2404,,,,,,,197552258.0
2405,,,,,,1135649654.0,
2406,,,,,,,1135649654.0
2407,,,,,,,56777237.0
2408,,,,,,4600372549.0,
2409,,,,,,,5662424.0
2410,,,,,,,9219022909.0
2411,,,,,,,558325743.0
2412,,,,,,197552258.0,
2413,,,,,,,4533417508.0
2414,,,,,,5662424.0,
2415,,,,,,,51978331.0
2416,,,,,,,898608.0
2417,,,,,,,119347.0
2418,,,,,,,278935471.0
2419,1502680438.0,,,,,,
2420,102830342.0,,,,,,
2421,332629479.0,,,,,,
2422,,,,,,223355458.0,
2423,,,,,,,15672765538700.0
2424,,,,,,1006356560.0,
2425,,,,,,754423118.0,
2426,,,,,,22759195106.0,
2427,3045033186.0,,,,,,
2428,,,,,,,441036182.0
2429,,,,,,162897600.0,
2430,,,,,,,870751278.0
2431,,,,,,,178812743.0
2432,,,,,,,3071300.0
2433,,,,,,2110258744.0,
2434,,,,,,,597684533.0
2435,,,,,,130813903949.0,
2436,,,,,,688935941.0,
2437,3272882126.0,,,,,,
2438,40482005.0,,,,,,
2439,30735736.0,,,,,,
2440,,,,,,,5318567781.0
2441,,,,,,,6671695709.0
2442,,,,,,,4628479837.0
2443,,,,,,17895891.0,
2444,,,,,,374082480.0,
2445,,,,,,15029304.0,
2446,,,,,,150350514.0,
2447,,,,,,,13604834.0
2448,,,,,,4792061.0,
2449,,,,,,,69146740.0
2450,,,,,,1057868957.0,
2451,,,,,,,4792061.0
2452,,,,,,6641815.0,
2453,,,,,,13604834.0,
2454,,,,,,,335870439.0
2455,,,,,,,1046079199.0
2456,,,,,,63335455.0,
2457,,,,,,651040799.0,
2458,,,,,,,651040799.0
2459,,,,,,1046079199.0,
2460,,,,,,,25724692.0
2461,,,,,,,61243738.0
2462,,,,,,1445875703.0,
2463,,,,,,,568487405.0
2464,,,,,,6284888101.0,
2465,,,,,,20265820989.0,
2466,,,,,,,55766.0
2467,,,,,,3071026401.0,
2468,,,,,,,113490536.0
2469,,,,,,100000000000.0,
2470,,,,,,28302129.0,
2471,,,,,,,1583503573.0
2472,,,,,,268677665.0,
2473,,,,,,,31932366.0
2474,289173195.0,,,,,,
2475,,,,,,,67320421.0
2476,,,,,,684535498.0,
2477,,,,,,,307712940.0
2478,,,,,,,1210328.0
2479,,,,,,1496607222.0,
2480,,,,,,,113147532.0
2481,,,,,,10579824395.0,
2482,,,,,,,3984709158.0
2483,,,,,,174938758.0,
2484,,,,,,,215083847.0
2485,,,,,,29737853.0,
2486,,,,,,,754423118.0
2487,,,,,,3028594299.0,
2488,27499154.0,,,,,,
2489,164595481.0,,,,,,
2490,928102225.0,,,,,,
2491,,,,,,,22412371.0
2492,,,,,,,504468735.0
2493,,,,,,,2047575235.0
2494,70355981.0,,,,,,
2495,348263421.0,,,,,,
2496,,,,,,,200828647.0
2497,,,,,,,360498096.0
2498,,,,,,1711108488.0,
2499,,,,,,1011987709.0,
2500,,,,15284562.0,,,
2501,,,,,,,8858304749.0
2502,,,,,,,203837107.0
2503,,,208306555.0,,,,
2504,,,,7275209694.0,,,
2505,,,,50206218.0,,,
2506,,,,163103823.0,,,
2507,,,,,163103823.0,,
2508,,,,5502339.0,,,
2509,,,50206218.0,,,,
2510,,,3134225549.0,,,,
2511,6826423458.0,,,,,,
2512,,,,,,267198349.0,
2513,,,,,,,331787273.0
2514,,,,,,,42098273.0
2515,103322661.0,,,,,,
2516,5633115097.0,,,,,,
2517,870648158.0,,,,,,
2518,80796101.0,,,,,,
2519,205311566.0,,,,,,
2520,,,,,,,512811690.0
2521,,,,,,,1039987585.0
2522,44902272.0,,,,,,
2523,532213518.0,,,,,,
2524,4278039434.0,,,,,,
2525,259561874.0,,,,,,
2526,200004942.0,,,,,,
2527,51214863.0,,,,,,
2528,63568985.0,,,,,,
2529,414806300.0,,,,,,
2530,322641142.0,,,,,,
2531,67455182.0,,,,,,
2532,304200863.0,,,,,,
2533,5932955530.0,,,,,,
2534,911874160.0,,,,,,
2535,33504672.0,,,,,,
2536,1808804300.0,,,,,,
2537,198078495.0,,,,,,
2538,381287801.0,,,,,,
2539,54171454.0,,,,,,
2540,950000000.0,,,,,,
2541,134889965.0,,,,,,
2542,115069474.0,,,,,,
2543,3165792380.0,,,,,,
2544,21026114.0,,,,,,
2545,1886397733.0,,,,,,
2546,108443908.0,,,,,,
2547,5000000000000.0,,,,,,
2548,85526988.0,,,,,,
2549,213858241.0,,,,,,
2550,7712736654.0,,,,,,
2551,291498026.0,,,,,,
2552,255588933.0,,,,,,
2553,50065160.0,,,,,,
2554,40000000000.0,,,,,,
2555,895130451.0,,,,,,
2556,559377608.0,,,,,,
2557,17000000000.0,,,,,,
2558,125436656.0,,,,,,
2559,,,,,,20009124.0,
2560,,,,,,,3234753768.0
2561,,,,,,,27082921.0
2562,,,,,,2500000000000.0,
2563,,,,,,124230783.0,
2564,,,,,,,751249967.0
2565,,,,,,1400000000.0,
2566,,,,,,225232004.0,
2567,,,,,,,69515941708.0
2568,,,,,,69515941708.0,
2569,,,,,,,578790330.0
2570,,,,,,,1877195935.0
2571,,,,,,4379761951.0,
2572,,,,,,2285472693.0,
2573,,,,,,981410969.0,
2574,,,,,,,99326539.0
2575,,,,,,,81933033.0
2576,,,,,,4526646791.0,
2577,,,,,,,59495101283.0
2578,,,,,,,225740885.0
2579,,,,,,4475842476.0,
2580,,,,,,,99997011359.0
2581,1023122434.0,,,,,,
2582,,,,,,,2246114.0
2583,,,,,,2246114.0,
2584,,,,,,,1011987709.0
2585,,,,,,,650774816.0
2586,,,,,,,3119674138.0
2587,,,,,,,3396929.0
2588,,,,,,260431448.0,
2589,,,,,,360498096.0,
2590,,,,,,,69595585951.0
2591,,,,,,2147388492.0,
2592,496702066.0,,,,,,
2593,2633312701.0,,,,,,
2594,102331870.0,,,,,,
2595,23194628.0,,,,,,
2596,1821803215.0,,,,,,
2597,433546912.0,,,,,,
2598,9938997.0,,,,,,
2599,13901764.0,,,,,,
2600,,,170210813.0,,,,
2601,,,,,230923751.0,,
2602,,,101502428.0,,,,
2603,,,83687084.0,,,,
2604,633366284.0,,,,,,
2605,60892314.0,,,,,,
2606,454459140.0,,,,,,
2607,,,,,,109043685.0,
2608,22402776.0,,,,,,
2609,389091178.0,,,,,,
2610,24270077.0,,,,,,
2611,,,,,,,1375059156.0
2612,,,,,,,322641142.0
2613,107747155.0,,,,,,
2614,500521440.0,,,,,,
2615,330379985.0,,,,,,
2616,,,,,,581858444.0,
2617,,,,,,,129099235.0
2618,,,,,,,680687868.0
2619,,,,,,,168261223.0
2620,246786219.0,,,,,,
2621,,,,,,,19897938.0
2622,,,,,,3729027387.0,
2623,,,,,,,712013274270.0
2624,,,,,,,3711032786.0
2625,,,,,,97816333.0,
2626,,,,,,40962311.0,
2627,,,,,,2037429642.0,
2628,,,,,,381698290.0,
2629,,,,,,28895856.0,
2630,,,,,,,63568985.0
2631,,,,,,,385121654.0
2632,,,,,,,48174045.0
2633,,,,,,,289067900.0
2634,,,,,,,170865242.0
2635,,,,,,,4133242.0
2636,,,,,,509470139.0,
2637,,,,,,102010145.0,
2638,,,,,,,5615161522.0
2639,,,,,,,98998932.0
2640,,,,,,189660307.0,
2641,,,,,,,38831330.0
2642,,,,,,,445328636.0
2643,4631566375.0,,,,,,
2644,913940736.0,,,,,,
2645,506513637.0,,,,,,
2646,849543790.0,,,,,,
2647,10587941.0,,,,,,
2648,463909474.0,,,,,,
2649,5965196823.0,,,,,,
2650,491270464.0,,,,,,
2651,257036166.0,,,,,,
2652,1891414600.0,,,,,,
2653,190198544.0,,,,,,
2654,1960264302.0,,,,,,
2655,7714849.0,,,,,,
2656,4444454633.0,,,,,,
2657,251359301.0,,,,,,
2658,1189118929.0,,,,,,
2659,144959765.0,,,,,,
2660,61910203.0,,,,,,
2661,5270509.0,,,,,,
2662,2596563436.0,,,,,,
2663,129165026.0,,,,,,
2664,188649616.0,,,,,,
2665,75511861.0,,,,,,
2666,16569467.0,,,,,,
2667,232875942.0,,,,,,
2668,428488868.0,,,,,,
2669,,,,,,1952551787.0,
2670,,,,,,367506449.0,
2671,,,,,,,699308405.0
2672,,,,,,,1286133780.0
2673,,,,,,,1407546393.0
2674,,,,,,4007334379.0,
2675,,,,,,,3035956892.0
2676,,,,,,33504672.0,
2677,,,,,,,3624327.0
2678,,,,,,,285466628.0
2679,,,,,,,368722357.0
2680,,,,,,,18194259709.0
2681,,,,,,16257180881.0,
2682,,,,,,,1230132800.0
2683,,,,,,41161293425.0,
2684,,,,,,,12260065.0
2685,,,,,,,743563121.0
2686,,,,,,168539821.0,
2687,,,,,,,17541109.0
2688,42102840.0,,,,,,
2689,305429657.0,,,,,,
2690,289971.0,,,,,,
2691,197342727.0,,,,,,
2692,842235249.0,,,,,,
2693,49679110.0,,,,,,
2694,9788329447.0,,,,,,
2695,287728045.0,,,,,,
2696,,,,9584115780.0,,,
2697,,,,,,,70000000000.0
2698,,,,,,,7054031.0
2699,,,,,,142839707.0,
2700,,,,,,,3071026401.0
2701,,,,,,,5539014.0
2702,,,,,,67320421.0,
2703,,,,,,,9150102389.0
2704,,,,,,5539014.0,
2705,,,,,,154065460.0,
2706,,,,,,3318725060.0,
2707,,,,,,,3318725060.0
2708,,,,,,,4372183190.0
2709,,,,,,,3643150239.0
2710,,,,,,4372183190.0,
2711,,,,,,771383721.0,
2712,,,,,,,145384214.0
2713,,,,,,,90788239.0
2714,,,,,,,981410969.0
2715,,,,,,,881447324.0
2716,,,,,,160213960.0,
2717,,,,,,3142332617.0,
2718,,,,,,,173398828.0
2719,,,,,,,114032772.0
2720,,,,,,,322627495.0
2721,,,,,,59495101283.0,
2722,,,,,,,159505248.0
2723,,,,,,,20952353.0
2724,,,,,,,688935941.0
2725,,,,,,1877195935.0,
2726,,,,,,,215561653.0
2727,,,,,,373999948.0,
2728,,,,,,,25310419395.0
2729,,,,,,1082857966.0,
2730,,,,,,66715907.0,
2731,,,,,,,1528100880.0
2732,,,,,,21315809.0,
2733,,,,,,510776361.0,
2734,,,,,,,9426112.0
2735,,,,,,40668030023.0,
2736,,,,,,12851341.0,
2737,,,,,,,89653929.0
2738,,,,,,,1192973057.0
2739,47417893.0,,,,,,
2740,506502866.0,,,,,,
2741,2039723158.0,,,,,,
2742,100468196.0,,,,,,
2743,152001264.0,,,,,,
2744,10029225326.0,,,,,,
2745,686366993.0,,,,,,
2746,348203455.0,,,,,,
2747,7798581.0,,,,,,
2748,909712291.0,,,,,,
2749,2215926319.0,,,,,,
2750,53791300.0,,,,,,
2751,326614698.0,,,,,,
2752,550363253.0,,,,,,
2753,1356809698.0,,,,,,
2754,214073750.0,,,,,,
2755,930451844.0,,,,,,
2756,1000000000.0,,,,,,
2757,1428970760.0,,,,,,
2758,1280081611.0,,,,,,
2759,104086075.0,,,,,,
2760,2282116049.0,,,,,,
2761,180027916.0,,,,,,
2762,505287142.0,,,,,,
2763,96375625.0,,,,,,
2764,43873489.0,,,,,,
2765,54031506.0,,,,,,
2766,538253526.0,,,,,,
2767,3764987932354.0,,,,,,
2768,2098488118.0,,,,,,
2769,,,,10162645.0,,,
2770,,,60312491.0,,,,
2771,499393945.0,,,,,,
2772,1916438409.0,,,,,,
2773,1008814518.0,,,,,,
2774,78506092.0,,,,,,
2775,97507862.0,,,,,,
2776,2644124640.0,,,,,,
2777,3534394.0,,,,,,
2778,79695833.0,,,,,,
2779,341437260.0,,,,,,
2780,94666622.0,,,,,,
2781,83548640.0,,,,,,
2782,71958597.0,,,,,,
2783,3256119.0,,,,,,
2784,54530820.0,,,,,,
2785,69146740.0,,,,,,
2786,178116649.0,,,,,,
2787,29335170.0,,,,,,
2788,,,270282261.0,,,,
2789,,,,83687084.0,,,
2790,,,,,,,117853058.0
2791,,,,,,,205506395.0
2792,,,,,,909387396.0,
2793,,,,,,1608217197.0,
2794,,,,,,1528100880.0,
2795,,,,,,,7464700.0
2796,,,,,,,272440542.0
2797,,,,,,,29826347.0
2798,,,,,,,2049586324.0
2799,,,,,,10000000000.0,
2800,,,,,,57074829.0,
2801,,,,,,,15724113.0
2802,,,,,,84321694.0,
2803,,,,,,35770771147.0,
2804,,,,,,,26989128863.0
2805,,,,,,,1390898349.0
2806,,,,,,,35770771147.0
2807,,,,,,26989128863.0,
2808,,,,,,,390989798.0
2809,,,,,,,9577941.0
2810,,,,,,8764019927.0,
2811,,,,,,,232786147.0
2812,,,,,,,3554105.0
2813,,,,,,232786147.0,
2814,,,,,,,9220680728.0
2815,,,,,,,3763393981.0
2816,,,,,,1242680452.0,
2817,,,,,,3554105.0,
2818,,,,,,69595585951.0,
2819,,,,,,199917871.0,
2820,,,,,,101852053.0,
2821,,,,,,19405682.0,
2822,,,,,,,1711108488.0
2823,13302894.0,,,,,,
2824,667366699.0,,,,,,
2825,584923941.0,,,,,,
2826,,,,,15695718014.0,,
2827,,,,119375010.0,,,
2828,,15695718014.0,,,,,
2829,,,1849231984.0,,,,
2830,,,22726779.0,,,,
2831,,,345907390.0,,,,
2832,,,152223105.0,,,,
2833,,,83999152.0,,,,
2834,,,993404133.0,,,,
2835,,993404133.0,,,,,
2836,,188380633.0,,,,,
2837,,250646473.0,,,,,
2838,,141114108.0,,,,,
2839,,,244221663074.0,,,,
2840,,,625608420.0,,,,
2841,,,,,21931006.0,,
2842,,1894632.0,,,,,
2843,,,,,108453882.0,,
2844,,,906524190.0,,,,
2845,,509054047.0,,,,,
2846,,6604749.0,,,,,
2847,,,,167611210.0,,,
2848,,,,,1894632.0,,
2849,,,,21931006.0,,,
2850,,,99870626.0,,,,
2851,,,,108453882.0,,,
2852,,,,,2029005.0,,
2853,,625608420.0,,,,,
2854,,,49878986.0,,,,
2855,,81447762.0,,,,,
2856,,,1243109273.0,,,,
2857,,49878986.0,,,,,
2858,,301151760.0,,,,,
2859,,,3186011057.0,,,,
2860,,,21221169.0,,,,
2861,,10471056803.0,,,,,
2862,,,,,21221169.0,,
2863,,8419740.0,,,,,
2864,,,,88997596.0,,,
2865,,,10500759189.0,,,,
2866,,,101006056.0,,,,
2867,,4485915269.0,,,,,
2868,,,,,88997596.0,,
2869,,,,4485915269.0,,,
2870,,,159505248.0,,,,
2871,,,1093464839.0,,,,
2872,,,,10500759189.0,,,
2873,,,,,4485915269.0,,
2874,,,,,159505248.0,,
2875,,7293687833.0,,,,,
2876,,,78160710.0,,,,
2877,,,5754663593.0,,,,
2878,,,520443783.0,,,,
2879,,469908166.0,,,,,
2880,,,,7470433220.0,,,
2881,,,,2041740291479.0,,,
2882,203670090.0,,,,,,
2883,287189658.0,,,,,,
2884,10000366422.0,,,,,,
2885,246302104.0,,,,,,
2886,144376777.0,,,,,,
2887,4470318598.0,,,,,,
2888,98402885.0,,,,,,
2889,4749578.0,,,,,,
2890,17764824.0,,,,,,
2891,943709215.0,,,,,,
2892,11731692.0,,,,,,
2893,2150401098.0,,,,,,
2894,3035956892.0,,,,,,
2895,10619337268.0,,,,,,
2896,5389587.0,,,,,,
2897,2143919009.0,,,,,,
2898,35010290.0,,,,,,
2899,317965317.0,,,,,,
2900,,694207608.0,,,,,
2901,,909387396.0,,,,,
2902,,8175660430.0,,,,,
2903,,9786936.0,,,,,
2904,,1008563552.0,,,,,
2905,,172105447.0,,,,,
2906,,1156606712.0,,,,,
2907,,215443564.0,,,,,
2908,,133621470.0,,,,,
2909,,24831053590.0,,,,,
2910,,9039851.0,,,,,
2911,,123794880.0,,,,,
2912,,979992397.0,,,,,
2913,,,,,2316447100.0,,
